"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki 30 tahun datang ke puskesmas dengan keluhan sering tersumbat hidung kanannya sejak 1 tahun yang lalu, setelah terjatuh dari motor. Pasien mengaku tidak ada riwayat alergi sebelumnya. Pada pemeriksaan fisik didapatkan tanda vital dalam batas normal dengan status lokalis seperti gambar berikut. Dilakukan pemeriksaan lab darah didapatkan Hb 13 mg/dL, leukosit 8000/mikroliter, trombosit 235.000/mikroliter dan hematokrit 39%, hitung jenis 1/1/5/50/35/8. Apa kemungkinan lainnya yang dapat ditemukan pada pemeriksaan fisik pasien ini ?","","Nasal crease","Konka berwarna merah tua","Massa bertangkai pada cavum nasi","Massa mudah berdarah pada cavum nasi","Konka tidak mengecil dengan pemberian adrenalin 1 : 1000","E"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 8 tahun, dibawa ibunya ke RS karena nyeri sendi pada kedua lutut sejak 3 bulan yang lalu. Kedua sendi lutut juga terasa panas dan kaku terutama di pagi hari. Pasien mengeluhkan sulit mengikuti pelajaran olahraga di sekolah karena lututnya sulit digerakkan. Tungkai bengkak jika istirahat lama. Riwayat trauma dan demam disangkal. Pada pemeriksaan fisik didapatkan crouch-like gait, ROM terbatas karena nyeri, nyeri tekan dan teraba hangat pada genu dextra dan sinistra, eritema (-), efusi (+) genu dextra. Pemeriksaan ANA (+). Apakah diagnosis yang paling tepat pada kasus ini?","","Osteoarthritis","Polio","Juvenile idiopathic arthritis","Osteomyelitis akut","Arthritis septik","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki umur 5 tahun dibawa kelurganya ke IGD karena sesak nafas memberat sejak kemarin. Air liur keluar terus menerus dan pasien juga mengeluhkan sulit menelan. Riwayat demam (+), batuk (+), pilek (+). Kesadaran somnolen, tekanan darah 100/70 mmHg, Nadi 110x/menit, RR 30x/menit, suhu 38.5 C. Dilakukan foto leher dengan gambaran seperti di bawah. Apakah tampakan khas pada foto rontgen leher ini?","","Thumbprint sign","Wine bottle sign","Steeple sign","Water bottle sign","Westermark sign","A"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 20 tahun dibawa ke IGD RS dengan keluhan demam tinggi sejak 4 hari lalu. Keluhan disertai mimisan, nyeri kepala, nyeri perut, dan muntah 1x warna kehitaman. Pemeriksaan fisik didapatkan TD 70/50 mmHg, HR 128x/menit, RR 23x/menit, T 39.0 C, akral dingin dan CRT >3 detik. Pemeriksaan laboratorium didapatkan Hb 13 g/dL, Ht 55%, leukosit 2.500/mm3, trombosit 50.000/mm3. Apakah diagnosis yang tepat?","","Dengue Fever","DHF grade I","DHF grade II","Dengue Shock Syndrome","Demam Chikungunya","D"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 66 tahun datang ke IGD puskesmas mengatakan pandangan mata kirinya mendadak gelap tanpa rasa nyeri sejak bangun pagi. Pemeriksaan tanda vital TD 165/100 mmHg, HR 98x/menit, RR 20x/menit, dan T 36,70C. Pemeriksaan oftalmologi mata kiri didapatkan visus 1/∞, injeksi konjungtiva (-), kornea dan lensa tampak jernih. Pemeriksaan lab didapatkan GDS 355 mg/dL dan kolesterol total 310 mg/dL. Dokter mencurigai terjadinya penyumbatan pembuluh vena sentral retina. Apa kemungkinan hasil temuan funduskopi pada pasien ini?","","Adanya perdarahan pada vitreous","Retina tampak pucat di seluruh kuadran","Perdarahan di seluruh kuadran retina","Gambaran red cherry spot","Robekan pada lapisan retina","C"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 45 tahun datang ke IGD dengan keluhan sesak napas sejak 3 hari terakhir. Sebelumnya pasien mengeluhkan batuk berdahak dan demam sejak 1 bulan. Pemeriksaan fisik ditemukan TD 100/70 mmHg, nadi 110x/menit, RR 28x/menit, suhu 38O C, SpO2 96%, fremitus kanan bawah menurun, perkusi redup dan suara vesikuler menurun di paru kanan bawah. Rontgen toraks menunjukkan gambar berikut. Tindakan yang selanjutnya harus dilakukan adalah....","","Inhalasi SABA","Perikardiocentesis","Torakocentesis","Needle decompression","Torakotomi","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 24 tahun datang ke poliklinik dengan keluhan kedua mata merah dan terasa perih sejak 3 hari yang lalu. Pasien memakai contact lens setiap hari saat bekerja. Keluhan penglihatan kabur dan keluar kotoran disangkal. Pemeriksaan tanda vital TD 122/80 mmHg, nadi 87x/menit, RR 19x/menit, suhu 36,4oC. Hasil pemeriksaan ophtalmology didapatkan injeksi pada konjungtiva bulbi bewarna salmon pink. Pemeriksaan lanjutan dengan fenilefrin 2,5%, pembuluh darah tampak mengecil. Apa tatalaksana awal pasien ini ?","","Antibiotik","Antihistamin","Artificial tears","B-blocker","Asam tranexamat","C"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 60 tahun datang ke IGD dengan keluhan BAB pucat seperti dempul sejak 3 bulan yang lalu. Keluhan disertai dengan kencing berwarna gelap seperti teh. Pasien juga mengatakan bahwa terjadi penurunan berat badan drastic dalam 2 bulan terakhir. Pasien merupakan perokok berat selama 24 tahun. Pemeriksaan tampak ikterik, abdomen kuadran kanan didapatkan massa konsistensi keras, nyeri (+). Apakah pemeriksaan yang berkaitan dengan pasien di atas?","","Penurunan ALP","Peningkatan ALP","Penurunan Bilirubin direk","Peningkatan HCG","Penurunan GGT","B"
"kedokteran","Komprehensif","","","pmb","Seorang wanita berusia 24 tahun, P1A0, datang ke poliklinik dengan keluhan massa kemerahan dan nyeri pada payudara kiri sejak 2 hari yang lalu. Pada pemeriksaan fisik didapatkan massa payudara kiri dengan diameter 6 cm, fluktuatif (+), nyeri tekan (+), kemerahan. Pemeriksaan tanda vital didapatkan TD 120/80 mmHg, Nadi 72 x/menit, Laju Napas 20 x/menit, Suhu 38.2 C. Apakah tatalaksana yang tepat pada kasus tersebut?","","Antibiotik","Pumping payudara","Oleskan ASI","Insisi drainase dan antibiotik","Kompres dingin","D"
"kedokteran","Komprehensif","","","pmb","Pria usia 35 tahun dibawa ke IGD RS oleh keluarganya karena tidak sadar sejak 3 jam lalu. Sebelumnya pasien muntah, mengeluarkan air liur, dan air mata yang cukup banyak. Keluhan tersebut muncul setelah pasien membasmi hama di sawah tanpa alat pelindung diri. Pemeriksaan fisik sensorium somnolen, TD 100/60 mmHg, HR 60x/menit, RR 23x/menit, T 36.8oC, diameter pupil 2 mm/2 mm. Apakah diagnosis kasus tersebut?","","Intoksikasi alkohol","Intoksikasi jengkol","Intoksikasi opioid","Intoksikasi organofosfat","Intoksikasi kokain","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak usia 4 tahun dibawa ibunya ke IGD RS setelah kejang satu kali selama 5 menit dirumah. Pasien sebelumnya demam tinggi 2 hari disertai nyeri tenggorokan. Riwayat radang tenggorokan berulang 5 kali dalam setahun terakhir dan sering mengorok saat tidur. Pemeriksaan fisik kesadaran composmentis, tanda vital nadi 116x/menit, RR 24x/menit, T 39,8 ̊C. Pemeriksaan tenggorokan dinding faring licin hiperemis (+) eksudat (+), Tonsil T3/T3 hiperemis (+) terdapat detritus di dalam kripte yang melebar. Apa tatalaksana yang tepat pada pasien ini?","","Beri antibiotik dan dilakukan tonsilektomi","Beri antibiotik dan anti difteri serum","Beri antibiotik dan dilakukan insisi drainase","Beri antibiotik dan kortikosteroid sistemik","Dilakukan insisi drainase segera","A"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 5 bulan diantar orangtuanya ke poli mata dengan keluhan bagian tengah kelopak atas kedua mata tidak terbentuk sejak lahir. Tidak ada keluhan kelainan bentuk atau fungsi dari organ tubuh lain. Pasien lahir normal, cukup bulan di bidan, langsung menangis dengan BBL 2700 g, imunisasi lengkap. Riwayat konsumsi obat tertentu atau sakit saat hamil disangkal. Status generalis dalam batas normal. Pemeriksaan oftalmologi didapatkan seperti pada gambar. Apa diagnosis pada pasien ini?","","Koloboma Palpebra Superior Bilateral Kongenital","Blefarospasme Palpebra Superior Bilateral Kongenital","Enteropion Palpebra Superior Bilateral Kongenital","Ekteropion Palpebra Superior Bilateral Kongenital","Epikantus Palpebra Superior Bilateral Kongenital","A"
"kedokteran","Komprehensif","","","pmb","Perempuan usia 23 tahun datang ke puskesmas dengan keluhan nyeri ulu hati sejak 1 minggu lalu. Keluhan disertai rasa panas di dada yang hilang timbul, mual, dan lidah terasa pahit. Pemeriksaan fisik didapatkan TD 120/80 mmHg, HR 88x/menit, RR 18x/menit, T 36.5 ̊C, abdomen: nyeri tekan regio epigastrium (+). Apakah diagnosis pada kasus ini?","","Ulkus gaster","Ulkus duodenum","GERD","Ca esofagus","Dispepsia","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 50 tahun datang ke poliklinik RS dengan keluhan terdapat benjolan pada leher bagian depan sejak 2 bulan lalu. Keluhan disertai dengan peningkatan BB meskipun nafsu makan menurun dan mudah lelah. Pada pemeriksaan ditemukan TD 120/80 mmHg, HR 60 x/menit, RR 18 x/menit, T 36.6 ̊C, pada leher ditemukan massa difus, bergerak saat menelan, konsistensi kenyal, nyeri tekan(-). Apakah diagnosis pada pasien ini?","","deQuervain Thyroiditis","Graves Disease","Suppurative Thyroiditis","Postpartum Thyroiditis","Hashimoto Thyroiditis","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki – laki usia 70 tahun datang dengan keluhan utama nyeri ulu hati menjalar ke dadar kiri dan seperti ditimpa benda berat yang dirasakan sejak 3 jam yang lalu. Keluhan tidak membaik saat istirahat. Pasien mengaku sering merasakan keluhan serupa namun dirasakan tidak terlalu berat. Dari pemeriksaan fisik tidak ditemukan kelainan. Pemeriksaan tanda vital tekanan darah 145/98 mmHg, HR 100x/menit, RR 24x/menit. Saat dilakukan pemeriksaan EKG didapatkan adanya ST depresi, namun hasil pemeriksaan troponin negatif. Apakah kemungkinan diagnosa pada pasien?","","Dispepsia","Angina pektoris stabil","Angina pektoris tidak stabil","STEMI","NSTEMI","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 45 tahun datang ke IGD RS dengan keluhan nyeri perut bagian atas yang tembus sampai pinggang sejak 1 jam lalu. Keluhan disertai mual dan muntah. Pasien mempunyai riwayat batu empedu 4 bulan lalu. Pemeriksaan fisik didapatkan TD 130/80 mmHg, HR 110 x/min, RR 22 x/min, T 37.5 C, abdomen: grey turner sign(+). Apakah pemeriksaan penunjang yang paling tepat?","","USG Abdomen","CT Scan dengan kontras","BNO","Amilase/Lipase","MRI","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki berusia 13 tahun dibawa ke IGD RS dengan keluhan mata kanannya merah dan nyeri setelah terkena bola. Pemeriksaan vital sign : HR 88 x/menit, RR 20 x/menit, dan T 36,6 ̊C. Pada pemeriksaan oftalmologis ocular dextra VOD 6/20, palpebra edema, mix injeksi, kornea edema, terdapat darah mengisi lebih dari 1⁄2 COA, refleks pupil normal, sinekia (-), segmen posterior sulit dinilai. TIO OD 22 mmHg. Apa tatalaksana medikamentosa yang tepat pada pasien ini?","","Tetes mata chloramphenicol 0.5%","Tetes mata sodium cromolyn 4%","Tetes mata timolol maleate 0.25%-0.5%","Tetes mata cendo lyteers","Tetes mata sodium hyaluronate 0.1%","C"
"kedokteran","Komprehensif","","","pmb","Sebuah puskesmas sedang mengevaluasi program pelatihan keterampilan medis yang masih berjalan dan wajib diikuti oleh setiap pegawai medis yang bekerja di puskesmas tersebut. Beberapa dari pegawai memberi saran kepada kepala puskesmas karena pelatihan yang diberikan sering mengganggu jam pelayanan, sehingga baiknya dilakukan pada hari libur saja. Berdasarkan teori manajemen kesehatan, yang dilakukan oleh kepala puskesmas dan pegawainya adalah tahap....","","Planning","Organizing","Actuating","Controlling","Evaluating","D"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 35 tahun datang ke RS dengan keluhan belum memiliki anak meski sudah 10 tahun menikah dan rutin berhubungan suami istri. Pemeriksaan fisik TD 100/70 mmHg, HR 84 x/menit, RR 20 x/menit, T 36,6 ̊C. Pemeriksaan USG tampak indentasi garis tengah uteri sepanjang 2 cm. Apakah diagnosis yang sesuai untuk pasien ini?","","Uterus septata","Uterus bikornu","Uterus arcuata","Uterus didelfi","Uterus unicornu","A"
"kedokteran","Komprehensif","","","pmb","Seorang bayi baru lahir, aterm, dengan BBL 3500 gram, secara pervaginam. Bayi lahir tidak menangis, terlihat sesak nafas dan biru. Saat lahir, amnion berwarna kehijauan dan kental. Telah dilakukan tindakan resusitasi hingga menggunakan ventilasi tekanan positif. Pemeriksaan tanda vital bayi HR 130x/menit, RR 48x/menit, T 37.2 C, nafas cuping hidung (+), retraksi dada (+). Apakah komplikasi yang dapat terjadi pada bayi tersebut?","","Hipertensi pulmonal","Emboli pulmo","Edema pulmo akut","Hyaline membrane disease","Transient tachypneu of the newborn","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 30 tahun datang ke poliklinik bersama suaminya untuk berkonsultasi. Menurut suami, istrinya selalu menolak jika diajak untuk berhubungan suami istri. Sang istri mengaku menolak karena merasa takut jika disentuh oleh suaminya. Pasien memiliki riwayat KDRT dari pernikahan sebelumnya. Pada pemeriksaan fisik ditemukan dalam batas normal. Kemungkinan diagnosis pada pasien ini adalah...","","Nymphomania","Vaginismus","Dispareunia","Gangguan aversi seksual","Gangguan hipoaktif seksual","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak berusia 10 tahun datang dengan keluhan demam yang dirasakan sejak 1 minggu yang lalu. Demam disertai dengan keluhan bintik – bintik kemerahan di seluruh tubuh. Pasien juga mengeluhkan penglihatan ganda yang dirasakan sejak 1 minggu terakhir. Pemeriksaan fisik TD 120/80 mmHg, HR 100 x/menit, RR 18 x/menit, T 38 ̊C, konjungtivitis dan eritema di seluruh badan. Selain itu juga ditemukan adanya lesi berbentuk ulkus pada mulut pasien juga pembesaran kelenjar getah bening di leher. Apakah diagnosis yang tepat pada pasien ini?","","Mumps","Kawasaki disease","Scarlet Fever","Sindroma Steven Johnson Syndrome","Morbili","B"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 25 tahun dibawa ke IGD dengan keluhan sesak napas mendadak sejak 30 menit yang lalu. Sebelumnya pasien memiliki Riwayat keluhan yang serupa. Pasien masih bisa berbicara dalam satu kalimat. Ibu pasien memiliki Riwayat asma. Pemeriksaan fisik TD 110/80 mmHg, nadi 95x/m, RR 18x/m, SpO2 96%, terdengar wheezing pada akhir ekspirasi paksa. Diagnosis yang tepat adalah....","","Eksaserbasi asma sedang","Eksaserbasi asma ringan","Eksaserbasi asma berat","Eksaserbasi asma mengancam jiwa","Eksaserbasi asma akut","B"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 49 tahun rutin kontrol ke dokter di klinik karena hipertensi. Pasien selama ini rutin mengonsumsi kaptopril 2x25mg selama 1 bulan terakhir. Saat kontrol, pasien mengeluh batuk-batuk yang cukup mengganggu aktivitas. Keluhan pasien ini termasuk ke dalam...","","Acceptable risk","Unforseeable risk","Complication of disease","Preventable adverse event","Medical malpractice","A"
"kedokteran","Komprehensif","","","pmb","Bayi perempuan usia 14 bulan datang dibawa ibunya ke IGD karena demam tinggi mencapai 40 C sejak 2 hari yang lalu. Sejak kemarin demam mulai turun, namun timbul bercak-bercak kemerahan di seluruh tubuh, dan menyebar ke wajah, tangan dan kaki. Dari pemeriksaan fisik dijumpai suhu 37.5 C, tampak ruam exanthema generalisata. Hasil pemeriksaan laboratorium tidak ada kelainan. Apa diagnosis pasien yang tepat?","","Kawasaki disease","Rubella","Rubeola","Scarlet fever","Roseola infantum","E"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 12 tahun dibawa ibunya ke IGD dengan luka memar dibeberapa bagian tubuhnya. Ibu pasien mengatakan bahwa anaknya kerap dipukuli oleh suaminya. Sekitar 30 menit lalu, anak tersebut dipukul kembali oleh suaminya sehingga si ibu langsung membawanya ke IGD. Ia kemudian meminta surat visum kepada dokter jaga saat itu karena ingin menuntut suaminya ke ranah hukum. Yang seharusnya dilakukan oleh dokter adalah...","","Langsung membuat VeR saat itu juga","Hanya melakukan pemeriksaan tanpa membuat VeR","Menjelaskan kepada wanita tersebut untuk melapor ke polisi terlebih dahulu","Menghubungi kantor polisi terdekat untuk meminta surat permintaan visum","Menolak memberikan VeR dan menyuruh wanita tersebut pulang","C"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 50 tahun dibawa ke poliklinik oleh keluarganya karena berperilaku aneh. Pasien sering mengecap-ngecap mulut dan mengedipkan matanya. Pasien juga tidak dapat duduk diam, ketika duduk kakinya terus bergerak. Keluhan semakin lama semakin bertambah parah. Diketahui pasien baru mengonsumsi obat dari dokter karena sempat mengamuk dan menyakiti keluarganya 1 bulan yang lalu. Diagnosis yang mungkin pada pasien ini adalah...","","Distonia akut","Parkinsonisme","Akatisia","Diskinesia tardif","Sindrom neuroleptik maligna","D"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 12 tahun datang ke IGD RS mengeluhkan hidungnya semakin terasa tersumbat sejak 3 hari setelah berenang di danau. Saat ini keluhan disertai keluarnya cairan kekuningan dan nyeri. Pemeriksaan tanda vital TD 122/88 mmHg, HR 105x/menit, RR 20x/menit, suhu 37oC. Pemeriksaan rhinoskopi anterior didapatkan mukosa hidung kanan hiperemis, konka edem, sekret mukopurulent, dan terlihat adanya lintah pada cavum nasi. Setelah diberi tetes air tembakau, lintah berhasil diekstraksi dari hidung. Apa tatalaksana selanjutnya pada pasien ini?","","Pemasangan tampon anterior 24 jam","Beri kortikosteroid topikal selama 3 hari","Beri tetes tembakau hingga 3 hari","Beri antibiotik sistemik selama 5 hari","Pemasangan tampon bellocq 24 jam","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 35 tahun dibawa ke IGD RS setelah mata kirinya terkena air cuka 1 jam yang lalu di tempat kerjanya. Mata terasa perih, bewarna merah dan pandangannya kabur. Pemeriksan tanda vital TD 140/90, HR 90x/menit, RR 20x/menit, dan suhu 36,7oC. Pada pemeriksaan oftalmologis mata kiri didapatkan visus 1/60 disertai segmen anterior terdapat mixed injeksi (+) dan erosi pada epitel kornea. Apa tatalaksana awal yang tepat pada pasien ini ?","","Irigasi normal saline 2 L selama 60 menit","Irigasi air mengalir selama 60 menit","Irigasi air sabun selama 10 menit","Tetes artificial tears 6 kali sehari","Head up 30o dan kompres dingin selama 30 menit","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita dibawa ke IGD karena mengeluhkan nyeri perut yang tembus ke belakang. Keluhan sudah dirasakan sejak 3 bulan terakhir dan memberat 2 minggu ini. Pasien juga mengatakan adanya benjolan pada perutnya yang muncul 4 bulan lalu. Keluhan disertai dengan penurunan berat badan yang cukup drastis. Pada pemeriksaan tanda tanda vital tidak ditemukan kelainan bermakna. Pada pemeriksaan fisik sklera ikterik (+/+), pada abdomen tampak massa ukuran 2x1 cm, konsistensi keras dan berbenjol, dan vesica felea teraba pada palpasi. Apakah pemeriksaan baku emas pada kondisi pasien di atas?","","USG","Biopsi","Pemeriksaan tumor marker CA 19-9","Pemeriksaan tumor marker CEA","Kolangiografi","B"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 33 tahun baru saja gagal menikah karena ditinggal oleh calon istrinya dengan laki-laki lain. Ia merasa sedih dan selalu marah-marah terutama ke ibunya. Menurut dirinya ibunyalah penyebab calon istrinya meninggalkan dirinya dan menyebabkan ia gagal menikah. Mekanisme pembelaan ego yang tampak pada laki-laki ini adalah...","","Alturism","Sublimasi","Proyeksi","Supresi","Undoing","C"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan 28 tahun, datang ke poli THT RS dengan keluhan nyeri di kedua pipi sejak 4 bulan yang lalu. Keluhan juga disertai keluar ingus kental dan sering merasakan menelan di tenggorokan sesuatu yang mengalir dari hidungnya. Keluhan nyeri di dahi dan bola mata saat menundukkan kepala disangkal. Pada pemeriksaan fisik tanda vital TD 110/70mmHg, nadi 77x/menit, RR 19x/menit dan suhu 36,5oC. Rhinoskopi anterior didapatkan edema konka dan secret mukopurulen. Terdapat nyeri tekan di pipi pasien (+), pemeriksaan transiluminasi (-). Apa pemeriksaan penunjang yang tepat untuk diusulkan dalam mendiagnosis pasien ini?","","X-foto posisi waters","X-foto posisi stenver","X-foto kepala lateral","MRI kepala","CT-Scan kepala","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 38 tahun datang ke poliklinik dengan keluhan adanya benjolan pada testis kanan. Keluhan tersebut dirasakan 4 bulan yang lalu. Benjolan dirasakan tidak semakin membesar, tidak ada nyeri. Saat anamnesis diketahui 5 bulan yang lalu pasien pernah melakukan operasi karena tidak ingin memiliki anak lagi. Tanda vital TD 125/80 mmHg, HR 82x/menit, RR 18x/menit, T 37 C. Pemeriksaan fisik didapatkan adanya massa pada daerah belakang testis, teraba kistik. Pada pemeriksaan transluminasi (+). Apakah pemeriksaan tambahan yang tepat ?","","X-Ray","Tranrectal ultrasound","Prostate Specific Antigen","Aspirasi benjolan","Intravena Pyelography","D"
"kedokteran","Komprehensif","","","pmb","Perempuan berusia 25 tahun datang ke puskesmas dengan keluhan tangan yang sulit digerakkan. Pasien mengalami kecelakaan 2 bulan yang lalu. Satu bulan ini jari tangan kanan sulit digerakkan disertai dengan adanya rasa tebal. Pemeriksaan tanda vital didapatkan tekanan darah 120/80 mmHg, HR 80x/menit, RR 20x/menit, dan suhu 36 RATNA1709 C. Pemeriksaan fisik didapatkan kondisi jari tengah dan jari telunjuk tidak dapat melakukan ekstrensi, serta atrofi otot tenar. Nervus manakah yang mengalami kelainan? (AIPKI, 2020)","","Nervus Radialis","Nervus Ulnaris","Nervus Medianus","Nervus Brachialis","Nervus Axillaris","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 32 tahun mengalami perdarahan setelah melahirkan anak ke 2. Pemeriksaan fisik TD 90/60 mmHg, HR 120 x/menit, RR 24 x/menit, T 36,5 ̊C, TFU lembek setinggi pusar, tidak ada robekan jalan lahir. Apakah terapi medikamentosa yang sesuai pada pasien ini?","","Laminaria","Levonorgestrel","Oksitosin","Dexametasone","MgSO4","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 27 tahun datang ke puskesmas dengan keluhan nyeri dan kelemahan pada kaki. Keluhan disertai kesemutan dan mati rasa terutama pada telapak kaki kanan bagian pergelangan dan tumit. Pasien bekerja sebagai pedagang keliling. Pemeriksaan tanda vital didapatkan tekanan darah 100/80 mmHg, HR 80x/menit, RR 16x/menit, dan suhu 36 C. Pemeriksaan neurologis didapatkan pada eversi kaki kanan adanya rasa nyeri dan kesemutan, atrofi otot +, refleks fisiologi +, krepitasi -. Nervus manakah yang kemungkinan terkena?","","N. Medianus","N. Plantaris","N. Peroneus","N. Tibialis Anterior","N. Tibialis Posterior","E"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 30 tahun datang ke Poliklinik RS dengan keluhan benjolan di kemaluan sejak 2 hari yang lalu. Benjolan kadang gatal dan terasa nyeri bila ditekan. Riwayat promiskuitas disangkal. Pemeriksaan fisik didapatkan TD 110/80 mmHg, HR RATNA1709 78 x/menit, RR 20 x/menit, T 36,6 ̊C, pada mons pubis terdapat pustul, soliter, berbentuk kubah, dasar eritem, dan melibatkan satu folikel rambut. Apakah diagnosis penyakit ini?","","Folikulitis","Karbunkel","Impetigo ulseratif","Furunkel","Ektima","A"
"kedokteran","Komprehensif","","","pmb","Sepasang suami istri datang dengan keluhan belum memiliki anak. Usia pernikahan sudah 4 tahun. Tidak ada kelainan pada pemeriksaan istri. Pada pemeriksaan analisis sperma suami didapatkan hasil: volume 4 cc, jumlah sperma 20 juta/cc, motilitas 30%, morfologi sempurna 6%. Diagnosis yang tepat pada suami adalah?","","Teratozoospermia","Astenozoospermia","Oligozoospermia","Oligoastenoteratozoospermia","Aspermia","B"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 9 bulan dibawa oleh orangtuanya ke poliklinik untuk berkonsultasi. Ibu pasien khawatir karena anak sulit diberikan makan. Saat usia 6-8 bulan pasien diberikan makan MPASI bubur saring tiga kali sehari, namun belakangan ini pasien tidak mau. Pasien juga sebelumnya sudah dapat duduk diusia 6 bulan, namun sekarang pasien tidak bisa. Apakah diagnosis yang paling mungkin pada pasien?","","Retardasi mental","Asperger’s disorder","Rett disorder","Childhood disintegrative disorder","Attention deficit hyperactivity disorder","C"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 37 tahun diantar ke IGD dengan keluhan nyeri pada pangkal paha sebelah kiri setelah mengalami kecelakaan lalu lintas sekitar 30 menit yang lalu. Pasien mengerang kesakitan. Tanda vital dalam batas normal. Pemeriksaan status lokalis sendi panggul ekstensi, berputar ke arah luar dan menjauhi sisi tubuh. RATNA1709 Dilakukan pemeriksaan foto xray dan didapatkan hasil seperti pada gambar di bawah. Apakah diagnosis yang dialami oleh pasien ini?","","Fraktur kolum femoris sinistra","Fraktur 1/3 proksimal femur sinistra","Fraktur 1/3 distal femur sinistra","Dislokasi hip joint sinistra posterior","Dislokasi hip joint sinistra anterior","E"
"kedokteran","Komprehensif","","","pmb","Perempuan berusia 40 tahun datang ke klinik dokter umum dengan keluhan kelemahan pada kaki dan tangan sejak 1 bulan yang lalu. Dua bulan yang lalu, kelopak mata pasien sulit terbuka dan seperti ‘terjatuh’. Pasien juga mengeluhkan mudah lelah, sulit menelan, dan bicara pelo. Keluhan semakin memburuk saat sore hari dan membaik ketika bangun tidur. Pemeriksaan fisik didapatkan tekanan darah 110/70 mmHg, HR 86x/menit, RR 18x/menit, dan suhu 36,5 C. Dokter memberikan edrophonium kepada pasien dan didapatkan perbaikan gejala. Pemeriksaan yang dilakukan oleh dokter disebut sebagai?","","Wartenberg Test","Prostigmine Test","Diplopia Stress Test","Tensilon Test","Nafzinger Test","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria ditemukan di kamar terkunci dengan posisi tergantung. Kondisi kamar RATNA1709 rapi, mayat tersebut masih segar, berpakaian lengkap, tidak ada tanda kekerasan atau perlawanan. Dari hasil pemeriksaan ditemukan alur jerat berbentuk V memanjang secara diagonal, lidah tidak terjulur, ditemukan bintik perdarahan pada mata. Cara kematian korban adalah..","","Hipoksia","Kematian wajar","Asfiksia mekanik","Kematian tidak wajar","Perdarahan","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 28 tahun datang dibawa oleh warga setelah mengalami kecelakaan lalu lintas 2 jam yang lalu. Saat kecelakaan pasien tidak menggunakan helm. Pasien mengeluhkan gangguan penghidu. Pemeriksaan tanda vital dalam batas normal. Dari pemeriksaan fisik tampak ekimosis periorbital, rinorea. Dokter mencurigai terjadinya fraktur pada basis cranii. Dimanakah kemungkinan letak kelainan pada kondisi pasien di atas?","","Anterior","Media","Posterior","Superior","Inferior","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki - laki usia 70 tahun dibawa ke igd dengan keluhan sesak nafas dan nyeri dada kanan sejak 4 jam yang lalu. Riwayat batuk lama 1 bulan yg lalu, demam hilang timbul, penurunan berat badan. Keadaan umum tampak sakit berat TD 150/90 N 120 RR 38. Pada pemeriksaan fisik didapatkan trakea deviasi ke kiri, dada kanan tampak lebih cembung dan pergerakan dada kanan tertinggal. Perkusi hipersonor pada kanan atas dan redup pada kanan bawah. Hasil pungsi pleura ditemukan cairan seperti pus. Hasil foto toraks seperti gambar di bawah. Apakah diagnosis yang tepat pada pasien? RATNA1709","","Piopneumotoraks kanan","Hematopneumotoraks kanan","Efusi pleura kanan","Xylotoraks kanan","Empyema kanan","A"
